MCS_Ttl_Acnt_Bal,N
1257200,100
1257600,50
1257800,50
1258000,50
1258200,50
1258300,50
1258600,50
1259000,50
1259100,50
1259300,50
1259500,100
1259600,50
1259700,50
1260100,50
1260300,50
1260500,50
1260600,50
1260700,50
1261100,100
1261300,50
1261400,50
1261800,50
1262200,50
1262500,100
1262800,50
1263400,50
1263700,50
1263900,50
1264000,50
1264200,50
1264500,50
1264600,50
1264900,50
1265100,100
1265500,100
1265800,50
1266100,50
1266300,50
1266400,50
1266500,50
1266600,100
1266700,150
1266800,50
1267000,50
1267700,50
1267800,50
1268200,50
1268300,50
1268600,50
1268700,50
1269100,50
1269200,100
1269300,50
1269600,50
1270000,50
1270100,50
1270500,50
1270900,50
1271000,50
1271300,50
1272000,50
1272100,50
1272200,50
1272600,100
1272700,50
1272900,50
1273300,50
1273400,50
1273500,50
1273700,50
1274300,50
1274400,50
1274700,50
1274800,100
1275000,100
1275100,50
1275900,50
1276000,50
1276300,50
1276400,150
1276600,50
1277000,50
1277100,50
1277200,50
1277300,50
1277500,100
1277600,50
1277800,100
1278200,50
1278900,100
1279000,50
1279100,200
1279200,100
1279500,50
1279600,50
1279700,50
1280000,100
1280100,50
1280200,50
1280600,50
1280700,50
1280800,50
1281000,50
1281300,50
1281600,100
1281700,50
1282700,50
1282900,50
1283100,50
1283700,50
1284000,50
1284200,100
1284300,50
1284900,50
1285000,50
1285100,50
1285200,50
1286100,50
1286200,50
1286300,100
1287000,50
1287400,50
1288100,100
1288600,150
1288900,50
1289000,50
1289100,50
1289200,50
1289300,50
1289400,100
1289500,100
1289600,50
1289700,50
1289800,50
1290100,50
1290300,50
1290600,50
1290700,50
1291000,50
1291200,150
1291400,50
1291800,50
1291900,50
1292000,100
1292100,50
1292300,50
1292400,150
1292900,50
1293000,50
1293400,50
1293500,50
1293700,50
1293800,50
1294400,100
1294500,50
1294600,50
1294800,50
1295300,50
1295500,100
1295700,50
1296000,100
1296100,50
1296600,50
1296800,50
1296900,50
1297200,50
1297400,100
1297700,100
1297800,100
1297900,50
1298200,50
1298300,150
1298400,50
1298500,50
1298600,50
1298700,50
1298900,100
1299500,50
1299800,100
1300500,50
1300800,50
1301200,100
1301500,50
1302300,50
1302500,50
1302600,50
1303000,50
1303100,100
1303400,50
1303500,50
1303700,50
1303900,50
1304100,50
1304600,50
1305000,50
1305100,50
1305200,50
1305900,100
1306100,50
1306600,50
1306800,50
1306900,50
1307000,50
1307300,50
1307400,50
1307900,50
1308000,50
1308200,50
1308300,100
1308500,50
1308600,50
1308700,100
1309400,50
1309500,50
1310500,50
1310700,100
1310900,50
1311000,100
1311100,50
1311500,50
1311700,50
1313300,100
1313400,50
1313700,50
1313800,50
1314000,100
1314100,50
1314300,50
1314900,50
1315100,50
1315200,50
1315600,50
1316400,50
1316500,50
1316700,50
1317200,50
1317500,50
1318300,50
1318400,150
1318500,50
1318600,50
1318700,50
1318900,100
1319200,100
1319700,50
1319900,50
1320200,50
1320300,50
1320400,50
1320500,50
1320900,50
1321400,50
1321600,50
1321700,150
1322100,100
1322500,50
1322800,50
1323000,50
1323600,50
1324800,150
1325200,50
1325600,50
1326000,50
1326400,50
1326600,50
1326900,100
1327600,100
1327900,50
1328000,100
1328100,50
1328200,150
1328300,50
1329100,50
1329200,100
1329400,50
1329600,50
1329800,100
1330100,50
1330300,150
1330600,50
1330800,50
1331000,100
1331300,50
1331600,50
1331800,50
1331900,50
1332500,50
1332600,50
1332900,50
1333300,200
1333700,50
1334200,100
1334300,50
1334600,50
1334900,50
1335100,50
1335300,50
1335400,50
1335500,100
1335700,50
1335900,50
1336200,50
1336300,50
1337200,100
1337700,50
1337800,50
1338200,50
1338400,50
1338500,50
1338700,50
1339000,50
1339100,50
1339700,50
1339800,100
1339900,50
1340300,50
1340400,50
1341500,50
1342100,50
1342700,50
1343500,50
1343900,50
1344000,50
1344700,50
1345000,50
1345300,50
1345400,50
1345800,50
1346000,50
1346200,50
1346300,50
1346600,100
1346700,50
1347300,50
1347700,50
1348000,50
1348300,50
1348400,50
1348700,100
1348900,50
1349500,50
1349800,50
1350200,50
1350300,100
1350400,100
1350800,50
1350900,50
1351100,50
1352000,50
1352100,50
1352500,50
1352600,50
1352700,50
1353000,50
1353300,100
1353500,50
1353600,100
1353800,50
1353900,100
1354000,50
1354200,50
1354700,100
1354800,50
1355100,50
1355200,50
1355400,50
1355600,50
1356000,50
1356100,50
1356200,50
1356400,50
1356700,100
1356900,50
1357000,50
1357100,50
1357200,50
1357800,50
1358000,50
1358300,50
1359300,50
1359500,50
1359600,50
1359700,50
1359900,50
1360100,50
1360200,50
1360900,50
1361200,50
1361400,50
1361600,100
1362100,50
1362200,50
1362400,100
1362900,50
1363400,100
1363700,100
1363900,100
1364000,50
1364200,50
1364300,50
1364900,50
1365000,100
1365900,50
1366200,50
1366300,100
1366800,50
1367600,50
1368000,50
1368700,100
1369100,50
1369300,50
1369400,100
1369500,50
1369600,50
1369800,50
1370000,50
1370200,100
1370700,50
1370800,100
1370900,50
1371000,100
1371200,100
1371300,50
1371400,50
1371500,50
1371800,100
1372100,50
1372200,100
1372500,100
1372900,50
1373000,50
1373200,100
1373300,50
1373400,50
1374200,50
1374300,50
1374400,50
1374700,50
1375200,50
1375600,50
1376400,50
1376500,50
1377100,50
1377400,50
1377600,50
1377800,50
1378100,50
1378300,50
1378700,50
1378800,50
1379000,50
1379200,50
1379300,100
1379500,100
1379900,100
1380300,50
1380500,50
1380700,100
1380900,100
1381400,50
1381600,50
1381700,100
1382000,50
1383000,100
1383400,50
1383500,50
1383900,50
1384100,50
1384600,50
1384700,50
1384900,50
1385400,100
1385500,50
1386100,50
1386300,50
1386500,50
1386900,100
1387100,50
1387200,50
1387600,50
1387800,100
1387900,50
1388000,50
1388300,50
1389000,50
1389100,50
1389500,100
1389700,100
1390000,50
1390300,50
1390400,50
1390600,50
1390800,50
1391200,50
1391300,50
1391500,50
1391900,100
1392100,50
1392200,50
1392300,50
1392500,50
1392600,50
1393000,50
1393200,50
1393300,100
1393700,50
1394200,50
1394600,50
1394700,50
1394800,100
1395100,50
1395500,50
1396200,50
1396300,50
1398100,50
1398200,50
1398300,50
1398500,50
1398700,100
1398800,50
1399200,50
1399300,50
1399400,50
1399900,50
1400200,50
1400500,50
1400800,50
1400900,50
1401000,100
1401100,50
1401700,100
1401800,50
1402000,50
1402300,50
1402800,50
1403100,50
1403300,100
1404000,50
1404300,50
1404500,50
1404600,50
1404900,100
1405500,50
1406600,50
1406800,50
1407000,50
1407300,100
1407400,50
1407800,50
1408100,100
1408700,50
1409100,50
1409300,50
1409600,50
1409700,50
1409800,50
1410000,50
1410100,100
1410500,50
1410600,100
1410700,50
1411000,50
1411300,50
1411400,100
1412300,50
1412400,50
1412500,50
1412700,50
1412900,50
1414200,100
1414300,50
1414800,50
1414900,100
1415300,50
1415400,50
1415500,50
1415600,150
1415700,50
1415900,100
1416300,50
1416500,100
1416600,100
1416800,50
1417300,50
1417400,50
1417500,100
1418000,50
1418100,100
1418500,50
1419300,50
1420100,50
1420200,50
1420400,50
1420600,100
1420900,50
1421400,50
1421600,50
1421700,50
1421800,100
1421900,50
1422300,50
1422400,50
1422800,50
1422900,50
1423100,50
1423200,50
1423300,50
1423500,50
1424600,50
1424800,50
1425400,50
1425700,50
1426000,50
1426100,100
1426700,50
1426800,50
1426900,50
1427000,50
1427100,50
1427800,50
1427900,50
1428000,100
1428700,50
1429100,50
1429800,50
1430000,50
1430100,50
1430200,100
1430400,50
1430600,50
1431400,100
1431600,50
1431900,100
1432000,50
1432400,100
1432500,50
1432600,50
1433300,50
1433400,50
1433600,50
1433800,50
1433900,100
1434000,50
1434100,50
1434200,50
1434300,50
1435000,50
1435200,100
1435900,50
1436100,50
1436200,100
1436600,100
1437200,50
1438000,50
1438200,100
1438300,100
1438400,50
1438700,50
1438800,50
1439000,50
1439200,50
1439300,50
1439700,50
1440000,50
1440100,50
1441000,50
1441100,50
1441200,50
1441300,100
1441400,50
1442200,50
1443200,100
1444300,50
1444500,50
1444600,50
1445100,50
1445300,50
1445700,50
1445900,50
1446000,50
1446400,100
1447300,50
1447800,50
1447900,100
1448400,50
1448800,50
1449300,50
1449400,50
1449700,100
1450100,50
1450200,50
1450400,50
1450500,50
1450700,50
1451400,50
1452000,50
1452700,50
1452900,50
1453100,50
1453700,100
1453900,100
1454000,50
1454500,50
1455300,50
1455500,50
1455800,50
1456000,50
1456100,50
1456200,50
1456400,100
1456800,150
1456900,50
1457300,50
1457400,50
1457700,50
1458200,50
1458500,50
1458900,50
1459800,50
1460400,100
1460800,50
1461300,100
1461500,100
1462000,50
1462200,100
1462400,50
1462800,50
1463300,50
1463600,50
1464100,50
1464200,150
1464500,50
1464600,100
1464900,50
1465200,100
1465300,100
1465900,100
1466000,50
1466300,50
1466400,50
1466900,100
1467000,50
1467300,50
1467600,50
1467800,50
1468200,50
1469000,50
1469700,100
1469800,50
1470000,50
1470100,50
1470600,50
1471600,50
1471700,50
1471900,50
1472300,50
1472700,50
1472800,50
1473100,50
1473200,50
1474800,50
1475100,50
1475200,50
1475700,50
1475900,100
1476600,50
1476700,50
1476800,50
1476900,50
1477100,50
1477500,50
1477600,50
1478400,50
1478500,50
1478800,50
1478900,50
1479200,50
1479300,50
1479400,50
1479800,150
1479900,50
1480100,50
1480700,100
1481800,50
1481900,50
1482600,50
1482700,100
1483700,50
1484000,50
1484800,50
1485000,100
1485800,50
1485900,50
1486100,50
1486300,50
1486600,50
1487600,100
1487900,50
1489300,50
1489400,50
1490200,50
1490500,100
1490700,100
1490800,50
1490900,50
1491000,100
1491700,100
1492500,100
1492700,50
1493000,50
1493300,50
1493500,50
1493800,50
1494300,50
1494500,50
1494900,100
1495300,50
1495500,50
1496100,50
1496200,100
1546200,17550
2192100,86550
6207500,24700
